,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
659,1,Brasil,1722,Ponto percentual,2.1,1,Brasil,202104,fev-mar-abr 2021,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
660,1,Brasil,1694,Nenhuma,Z,1,Brasil,202104,fev-mar-abr 2021,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
661,1,Brasil,2,%,14.7,1,Brasil,202105,mar-abr-mai 2021,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
662,1,Brasil,2,%,1.3,1,Brasil,202105,mar-abr-mai 2021,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
663,1,Brasil,1722,Ponto percentual,0.1,1,Brasil,202105,mar-abr-mai 2021,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
664,1,Brasil,1694,Nenhuma,A,1,Brasil,202105,mar-abr-mai 2021,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
665,1,Brasil,1722,Ponto percentual,1.6,1,Brasil,202105,mar-abr-mai 2021,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
666,1,Brasil,1694,Nenhuma,Z,1,Brasil,202105,mar-abr-mai 2021,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
667,1,Brasil,2,%,14.2,1,Brasil,202106,abr-mai-jun 2021,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
668,1,Brasil,2,%,1.2,1,Brasil,202106,abr-mai-jun 2021,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
669,1,Brasil,1722,Ponto percentual,-0.7,1,Brasil,202106,abr-mai-jun 2021,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
670,1,Brasil,1694,Nenhuma,Z,1,Brasil,202106,abr-mai-jun 2021,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
671,1,Brasil,1722,Ponto percentual,0.6,1,Brasil,202106,abr-mai-jun 2021,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
672,1,Brasil,1694,Nenhuma,Z,1,Brasil,202106,abr-mai-jun 2021,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
673,1,Brasil,2,%,13.7,1,Brasil,202107,mai-jun-jul 2021,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
674,1,Brasil,2,%,1.1,1,Brasil,202107,mai-jun-jul 2021,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
675,1,Brasil,1722,Ponto percentual,-1.1,1,Brasil,202107,mai-jun-jul 2021,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
676,1,Brasil,1694,Nenhuma,Z,1,Brasil,202107,mai-jun-jul 2021,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
677,1,Brasil,1722,Ponto percentual,-0.4,1,Brasil,202107,mai-jun-jul 2021,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
678,1,Brasil,1694,Nenhuma,A,1,Brasil,202107,mai-jun-jul 2021,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
679,1,Brasil,2,%,13.1,1,Brasil,202108,jun-jul-ago 2021,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
680,1,Brasil,2,%,1.0,1,Brasil,202108,jun-jul-ago 2021,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
681,1,Brasil,1722,Ponto percentual,-1.6,1,Brasil,202108,jun-jul-ago 2021,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
682,1,Brasil,1694,Nenhuma,Z,1,Brasil,202108,jun-jul-ago 2021,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
683,1,Brasil,1722,Ponto percentual,-1.6,1,Brasil,202108,jun-jul-ago 2021,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
684,1,Brasil,1694,Nenhuma,Z,1,Brasil,202108,jun-jul-ago 2021,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
685,1,Brasil,2,%,12.6,1,Brasil,202109,jul-ago-set 2021,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
686,1,Brasil,2,%,1.1,1,Brasil,202109,jul-ago-set 2021,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
687,1,Brasil,1722,Ponto percentual,-1.6,1,Brasil,202109,jul-ago-set 2021,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
688,1,Brasil,1694,Nenhuma,Z,1,Brasil,202109,jul-ago-set 2021,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
689,1,Brasil,1722,Ponto percentual,-2.2,1,Brasil,202109,jul-ago-set 2021,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
690,1,Brasil,1694,Nenhuma,Z,1,Brasil,202109,jul-ago-set 2021,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
691,1,Brasil,2,%,12.1,1,Brasil,202110,ago-set-out 2021,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
692,1,Brasil,2,%,1.1,1,Brasil,202110,ago-set-out 2021,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
693,1,Brasil,1722,Ponto percentual,-1.6,1,Brasil,202110,ago-set-out 2021,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
694,1,Brasil,1694,Nenhuma,Z,1,Brasil,202110,ago-set-out 2021,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
695,1,Brasil,1722,Ponto percentual,-2.5,1,Brasil,202110,ago-set-out 2021,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
696,1,Brasil,1694,Nenhuma,Z,1,Brasil,202110,ago-set-out 2021,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
697,1,Brasil,2,%,11.6,1,Brasil,202111,set-out-nov 2021,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
698,1,Brasil,2,%,1.0,1,Brasil,202111,set-out-nov 2021,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
699,1,Brasil,1722,Ponto percentual,-1.6,1,Brasil,202111,set-out-nov 2021,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
700,1,Brasil,1694,Nenhuma,Z,1,Brasil,202111,set-out-nov 2021,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
701,1,Brasil,1722,Ponto percentual,-2.8,1,Brasil,202111,set-out-nov 2021,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
702,1,Brasil,1694,Nenhuma,Z,1,Brasil,202111,set-out-nov 2021,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
703,1,Brasil,2,%,11.1,1,Brasil,202112,out-nov-dez 2021,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
704,1,Brasil,2,%,1.1,1,Brasil,202112,out-nov-dez 2021,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
705,1,Brasil,1722,Ponto percentual,-1.5,1,Brasil,202112,out-nov-dez 2021,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
706,1,Brasil,1694,Nenhuma,Z,1,Brasil,202112,out-nov-dez 2021,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
707,1,Brasil,1722,Ponto percentual,-3.0,1,Brasil,202112,out-nov-dez 2021,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
708,1,Brasil,1694,Nenhuma,Z,1,Brasil,202112,out-nov-dez 2021,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
709,1,Brasil,2,%,11.2,1,Brasil,202201,nov-dez-jan 2022,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
710,1,Brasil,2,%,1.1,1,Brasil,202201,nov-dez-jan 2022,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
711,1,Brasil,1722,Ponto percentual,-0.9,1,Brasil,202201,nov-dez-jan 2022,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
712,1,Brasil,1694,Nenhuma,Z,1,Brasil,202201,nov-dez-jan 2022,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
713,1,Brasil,1722,Ponto percentual,-3.3,1,Brasil,202201,nov-dez-jan 2022,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
714,1,Brasil,1694,Nenhuma,Z,1,Brasil,202201,nov-dez-jan 2022,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
715,1,Brasil,2,%,11.2,1,Brasil,202202,dez-jan-fev 2022,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
716,1,Brasil,2,%,1.1,1,Brasil,202202,dez-jan-fev 2022,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
717,1,Brasil,1722,Ponto percentual,-0.4,1,Brasil,202202,dez-jan-fev 2022,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
718,1,Brasil,1694,Nenhuma,Z,1,Brasil,202202,dez-jan-fev 2022,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
719,1,Brasil,1722,Ponto percentual,-3.4,1,Brasil,202202,dez-jan-fev 2022,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
720,1,Brasil,1694,Nenhuma,Z,1,Brasil,202202,dez-jan-fev 2022,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
721,1,Brasil,2,%,11.1,1,Brasil,202203,jan-fev-mar 2022,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
722,1,Brasil,2,%,1.0,1,Brasil,202203,jan-fev-mar 2022,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
723,1,Brasil,1722,Ponto percentual,0.0,1,Brasil,202203,jan-fev-mar 2022,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
724,1,Brasil,1694,Nenhuma,A,1,Brasil,202203,jan-fev-mar 2022,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
725,1,Brasil,1722,Ponto percentual,-3.8,1,Brasil,202203,jan-fev-mar 2022,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
726,1,Brasil,1694,Nenhuma,Z,1,Brasil,202203,jan-fev-mar 2022,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
727,1,Brasil,2,%,10.5,1,Brasil,202204,fev-mar-abr 2022,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
728,1,Brasil,2,%,1.1,1,Brasil,202204,fev-mar-abr 2022,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
729,1,Brasil,1722,Ponto percentual,-0.7,1,Brasil,202204,fev-mar-abr 2022,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
730,1,Brasil,1694,Nenhuma,Z,1,Brasil,202204,fev-mar-abr 2022,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
731,1,Brasil,1722,Ponto percentual,-4.3,1,Brasil,202204,fev-mar-abr 2022,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
732,1,Brasil,1694,Nenhuma,Z,1,Brasil,202204,fev-mar-abr 2022,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
733,1,Brasil,2,%,9.8,1,Brasil,202205,mar-abr-mai 2022,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
734,1,Brasil,2,%,1.1,1,Brasil,202205,mar-abr-mai 2022,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
735,1,Brasil,1722,Ponto percentual,-1.4,1,Brasil,202205,mar-abr-mai 2022,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
736,1,Brasil,1694,Nenhuma,Z,1,Brasil,202205,mar-abr-mai 2022,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
737,1,Brasil,1722,Ponto percentual,-4.9,1,Brasil,202205,mar-abr-mai 2022,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
738,1,Brasil,1694,Nenhuma,Z,1,Brasil,202205,mar-abr-mai 2022,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
739,1,Brasil,2,%,9.3,1,Brasil,202206,abr-mai-jun 2022,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
740,1,Brasil,2,%,1.1,1,Brasil,202206,abr-mai-jun 2022,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
741,1,Brasil,1722,Ponto percentual,-1.8,1,Brasil,202206,abr-mai-jun 2022,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
742,1,Brasil,1694,Nenhuma,Z,1,Brasil,202206,abr-mai-jun 2022,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
743,1,Brasil,1722,Ponto percentual,-4.9,1,Brasil,202206,abr-mai-jun 2022,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
744,1,Brasil,1694,Nenhuma,Z,1,Brasil,202206,abr-mai-jun 2022,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
745,1,Brasil,2,%,9.1,1,Brasil,202207,mai-jun-jul 2022,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
746,1,Brasil,2,%,1.1,1,Brasil,202207,mai-jun-jul 2022,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
747,1,Brasil,1722,Ponto percentual,-1.4,1,Brasil,202207,mai-jun-jul 2022,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
748,1,Brasil,1694,Nenhuma,Z,1,Brasil,202207,mai-jun-jul 2022,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
749,1,Brasil,1722,Ponto percentual,-4.6,1,Brasil,202207,mai-jun-jul 2022,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
750,1,Brasil,1694,Nenhuma,Z,1,Brasil,202207,mai-jun-jul 2022,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
751,1,Brasil,2,%,8.9,1,Brasil,202208,jun-jul-ago 2022,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
752,1,Brasil,2,%,1.1,1,Brasil,202208,jun-jul-ago 2022,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
753,1,Brasil,1722,Ponto percentual,-0.9,1,Brasil,202208,jun-jul-ago 2022,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
754,1,Brasil,1694,Nenhuma,Z,1,Brasil,202208,jun-jul-ago 2022,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
755,1,Brasil,1722,Ponto percentual,-4.2,1,Brasil,202208,jun-jul-ago 2022,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
756,1,Brasil,1694,Nenhuma,Z,1,Brasil,202208,jun-jul-ago 2022,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
757,1,Brasil,2,%,8.7,1,Brasil,202209,jul-ago-set 2022,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
758,1,Brasil,2,%,1.1,1,Brasil,202209,jul-ago-set 2022,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
759,1,Brasil,1722,Ponto percentual,-0.6,1,Brasil,202209,jul-ago-set 2022,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
760,1,Brasil,1694,Nenhuma,Z,1,Brasil,202209,jul-ago-set 2022,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
761,1,Brasil,1722,Ponto percentual,-3.9,1,Brasil,202209,jul-ago-set 2022,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
762,1,Brasil,1694,Nenhuma,Z,1,Brasil,202209,jul-ago-set 2022,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
763,1,Brasil,2,%,8.3,1,Brasil,202210,ago-set-out 2022,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
764,1,Brasil,2,%,1.2,1,Brasil,202210,ago-set-out 2022,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
765,1,Brasil,1722,Ponto percentual,-0.8,1,Brasil,202210,ago-set-out 2022,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
766,1,Brasil,1694,Nenhuma,Z,1,Brasil,202210,ago-set-out 2022,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
767,1,Brasil,1722,Ponto percentual,-3.8,1,Brasil,202210,ago-set-out 2022,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
768,1,Brasil,1694,Nenhuma,Z,1,Brasil,202210,ago-set-out 2022,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
769,1,Brasil,2,%,8.1,1,Brasil,202211,set-out-nov 2022,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
770,1,Brasil,2,%,1.2,1,Brasil,202211,set-out-nov 2022,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
771,1,Brasil,1722,Ponto percentual,-0.9,1,Brasil,202211,set-out-nov 2022,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
772,1,Brasil,1694,Nenhuma,Z,1,Brasil,202211,set-out-nov 2022,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
773,1,Brasil,1722,Ponto percentual,-3.5,1,Brasil,202211,set-out-nov 2022,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
774,1,Brasil,1694,Nenhuma,Z,1,Brasil,202211,set-out-nov 2022,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
775,1,Brasil,2,%,7.9,1,Brasil,202212,out-nov-dez 2022,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
776,1,Brasil,2,%,1.2,1,Brasil,202212,out-nov-dez 2022,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
777,1,Brasil,1722,Ponto percentual,-0.8,1,Brasil,202212,out-nov-dez 2022,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
778,1,Brasil,1694,Nenhuma,Z,1,Brasil,202212,out-nov-dez 2022,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
779,1,Brasil,1722,Ponto percentual,-3.2,1,Brasil,202212,out-nov-dez 2022,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
780,1,Brasil,1694,Nenhuma,Z,1,Brasil,202212,out-nov-dez 2022,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
781,1,Brasil,2,%,8.4,1,Brasil,202301,nov-dez-jan 2023,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
782,1,Brasil,2,%,1.3,1,Brasil,202301,nov-dez-jan 2023,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
783,1,Brasil,1722,Ponto percentual,0.1,1,Brasil,202301,nov-dez-jan 2023,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
784,1,Brasil,1694,Nenhuma,A,1,Brasil,202301,nov-dez-jan 2023,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
785,1,Brasil,1722,Ponto percentual,-2.9,1,Brasil,202301,nov-dez-jan 2023,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
786,1,Brasil,1694,Nenhuma,Z,1,Brasil,202301,nov-dez-jan 2023,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
787,1,Brasil,2,%,8.6,1,Brasil,202302,dez-jan-fev 2023,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
788,1,Brasil,2,%,1.2,1,Brasil,202302,dez-jan-fev 2023,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
789,1,Brasil,1722,Ponto percentual,0.5,1,Brasil,202302,dez-jan-fev 2023,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
790,1,Brasil,1694,Nenhuma,Z,1,Brasil,202302,dez-jan-fev 2023,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
791,1,Brasil,1722,Ponto percentual,-2.6,1,Brasil,202302,dez-jan-fev 2023,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
792,1,Brasil,1694,Nenhuma,Z,1,Brasil,202302,dez-jan-fev 2023,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
793,1,Brasil,2,%,8.8,1,Brasil,202303,jan-fev-mar 2023,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
794,1,Brasil,2,%,1.2,1,Brasil,202303,jan-fev-mar 2023,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
