,data,variavel,grupo,valor
74757,2022-08-01,IPCA peso mensal,33.Consertos e manutenção,0.38
74758,2022-08-01,IPCA peso mensal,3301.Consertos e manutenção,0.38
74759,2022-08-01,IPCA peso mensal,3301002.Conserto de refrigerador,0.07
74760,2022-08-01,IPCA peso mensal,3301006.Conserto de televisor,-2.66
74761,2022-08-01,IPCA peso mensal,3301015.Conserto de máquina de lavar roupa,2.46
74762,2022-08-01,IPCA peso mensal,3301022.Reforma de estofado,0.87
74763,2022-08-01,IPCA peso mensal,3301088.Conserto de aparelho celular,0.63
74764,2022-08-01,IPCA peso mensal,3301130.Conserto de bicicleta,0.19
74765,2022-08-01,IPCA peso mensal,4.Vestuário,1.69
74766,2022-08-01,IPCA peso mensal,41.Roupas,1.7
74767,2022-08-01,IPCA peso mensal,4101.Roupa masculina,1.84
74768,2022-08-01,IPCA peso mensal,4101002.Calça comprida masculina,0.45
74769,2022-08-01,IPCA peso mensal,4101005.Agasalho masculino,-2.25
74770,2022-08-01,IPCA peso mensal,4101006.Bermuda/short masculino,2.55
74771,2022-08-01,IPCA peso mensal,4101008.Cueca,-0.13
74772,2022-08-01,IPCA peso mensal,4101009.Camisa/camiseta masculina,2.5
74773,2022-08-01,IPCA peso mensal,4102.Roupa feminina,1.92
74774,2022-08-01,IPCA peso mensal,4102002.Calça comprida feminina,2.38
74775,2022-08-01,IPCA peso mensal,4102003.Agasalho feminino,0.11
74776,2022-08-01,IPCA peso mensal,4102004.Saia,2.88
74777,2022-08-01,IPCA peso mensal,4102005.Vestido,2.31
74778,2022-08-01,IPCA peso mensal,4102008.Blusa,1.7
74779,2022-08-01,IPCA peso mensal,4102010.Lingerie,1.15
74780,2022-08-01,IPCA peso mensal,4102013.Bermuda/short feminino,1.58
74781,2022-08-01,IPCA peso mensal,4103.Roupa infantil,0.94
74782,2022-08-01,IPCA peso mensal,4103001.Uniforme escolar,-0.5
74783,2022-08-01,IPCA peso mensal,4103002.Calça comprida infantil,-1.48
74784,2022-08-01,IPCA peso mensal,4103005.Agasalho infantil,-2.27
74785,2022-08-01,IPCA peso mensal,4103007.Vestido infantil,2.32
74786,2022-08-01,IPCA peso mensal,4103008.Bermuda/short infantil,-0.23
74787,2022-08-01,IPCA peso mensal,4103011.Camisa/camiseta infantil,2.19
74788,2022-08-01,IPCA peso mensal,4103031.Conjunto infantil,1.69
74789,2022-08-01,IPCA peso mensal,42.Calçados e acessórios,1.77
74790,2022-08-01,IPCA peso mensal,4201.Calçados e acessórios,1.77
74791,2022-08-01,IPCA peso mensal,4201002.Sapato masculino,2.32
74792,2022-08-01,IPCA peso mensal,4201003.Sapato feminino,2.51
74793,2022-08-01,IPCA peso mensal,4201004.Sapato infantil,1.63
74794,2022-08-01,IPCA peso mensal,4201015.Bolsa,0.44
74795,2022-08-01,IPCA peso mensal,4201040.Mochila,-0.07
74796,2022-08-01,IPCA peso mensal,4201063.Tênis,1.55
74797,2022-08-01,IPCA peso mensal,4201098.Sandália/chinelo,1.33
74798,2022-08-01,IPCA peso mensal,43.Joias e bijuterias,1.3
74799,2022-08-01,IPCA peso mensal,4301.Joias e bijuterias,1.3
74800,2022-08-01,IPCA peso mensal,4301001.Bijuteria,1.41
74801,2022-08-01,IPCA peso mensal,4301002.Joia,1.52
74802,2022-08-01,IPCA peso mensal,4301004.Relógio de pulso,0.62
74803,2022-08-01,IPCA peso mensal,44.Tecidos e armarinho,0.74
74804,2022-08-01,IPCA peso mensal,4401.Tecidos e armarinho,0.74
74805,2022-08-01,IPCA peso mensal,4401001.Tecido,0.67
74806,2022-08-01,IPCA peso mensal,4401002.Artigos de armarinho,1.09
74807,2022-08-01,IPCA peso mensal,5.Transportes,-3.37
74808,2022-08-01,IPCA peso mensal,51.Transportes,-3.37
74809,2022-08-01,IPCA peso mensal,5101.Transporte público,-2.53
74810,2022-08-01,IPCA peso mensal,5101001.Ônibus urbano,0.0
74811,2022-08-01,IPCA peso mensal,5101002.Táxi,0.38
74812,2022-08-01,IPCA peso mensal,5101004.Trem,0.0
74813,2022-08-01,IPCA peso mensal,5101006.Ônibus intermunicipal,0.21
74814,2022-08-01,IPCA peso mensal,5101007.Ônibus interestadual,0.26
74815,2022-08-01,IPCA peso mensal,5101010.Passagem aérea,-12.07
74816,2022-08-01,IPCA peso mensal,5101011.Metrô,0.0
74817,2022-08-01,IPCA peso mensal,5101026.Transporte escolar,0.29
74818,2022-08-01,IPCA peso mensal,5101051.Transporte por aplicativo,-1.06
74819,2022-08-01,IPCA peso mensal,5101053.Integração transporte público,0.0
74820,2022-08-01,IPCA peso mensal,5102.Veículo próprio,0.91
74821,2022-08-01,IPCA peso mensal,5102001.Automóvel novo,0.36
74822,2022-08-01,IPCA peso mensal,5102004.Emplacamento e licença,1.72
74823,2022-08-01,IPCA peso mensal,5102005.Seguro voluntário de veículo,2.27
74824,2022-08-01,IPCA peso mensal,5102006.Multa,0.0
74825,2022-08-01,IPCA peso mensal,5102007.Óleo lubrificante,1.11
74826,2022-08-01,IPCA peso mensal,5102009.Acessórios e peças,1.17
74827,2022-08-01,IPCA peso mensal,5102010.Pneu,1.16
74828,2022-08-01,IPCA peso mensal,5102011.Conserto de automóvel,1.05
74829,2022-08-01,IPCA peso mensal,5102013.Estacionamento,0.76
74830,2022-08-01,IPCA peso mensal,5102015.Pedágio,0.06
74831,2022-08-01,IPCA peso mensal,5102020.Automóvel usado,0.26
74832,2022-08-01,IPCA peso mensal,5102037.Pintura de veículo,1.12
74833,2022-08-01,IPCA peso mensal,5102051.Aluguel de veículo,1.42
74834,2022-08-01,IPCA peso mensal,5102053.Motocicleta,0.57
74835,2022-08-01,IPCA peso mensal,5104.Combustíveis (veículos),-10.82
74836,2022-08-01,IPCA peso mensal,5104001.Gasolina,-11.64
74837,2022-08-01,IPCA peso mensal,5104002.Etanol,-8.67
74838,2022-08-01,IPCA peso mensal,5104003.Óleo diesel,-3.76
74839,2022-08-01,IPCA peso mensal,5104005.Gás veicular,-2.12
74840,2022-08-01,IPCA peso mensal,6.Saúde e cuidados pessoais,1.31
74841,2022-08-01,IPCA peso mensal,61.Produtos farmacêuticos e óticos,0.43
74842,2022-08-01,IPCA peso mensal,6101.Produtos farmacêuticos,0.41
74843,2022-08-01,IPCA peso mensal,6101001.Anti-infeccioso e antibiótico,0.42
74844,2022-08-01,IPCA peso mensal,6101002.Analgésico e antitérmico,0.14
74845,2022-08-01,IPCA peso mensal,6101003.Anti-inflamatório e antirreumático,-0.26
74846,2022-08-01,IPCA peso mensal,6101004.Antigripal e antitussígeno,1.19
74847,2022-08-01,IPCA peso mensal,6101006.Dermatológico,0.27
74848,2022-08-01,IPCA peso mensal,6101007.Antialérgico e broncodilatador,0.21
74849,2022-08-01,IPCA peso mensal,6101009.Gastroprotetor,0.44
74850,2022-08-01,IPCA peso mensal,6101010.Vitamina e fortificante,0.36
74851,2022-08-01,IPCA peso mensal,6101011.Hormonal,0.46
74852,2022-08-01,IPCA peso mensal,6101013.Psicotrópico e anorexígeno,-0.13
74853,2022-08-01,IPCA peso mensal,6101014.Hipotensor e hipocolesterolêmico,0.86
74854,2022-08-01,IPCA peso mensal,6101051.Oftalmológico,-0.17
74855,2022-08-01,IPCA peso mensal,6101064.Antidiabético,1.18
74856,2022-08-01,IPCA peso mensal,6101148.Neurológico,0.2
74857,2022-08-01,IPCA peso mensal,6102.Produtos óticos,0.67
74858,2022-08-01,IPCA peso mensal,6102012.Óculos de grau,0.67
74859,2022-08-01,IPCA peso mensal,62.Serviços de saúde,0.9
74860,2022-08-01,IPCA peso mensal,6201.Serviços médicos e dentários,0.4
74861,2022-08-01,IPCA peso mensal,6201002.Médico,0.36
74862,2022-08-01,IPCA peso mensal,6201003.Dentista,0.49
74863,2022-08-01,IPCA peso mensal,6201005.Aparelho ortodôntico,-0.08
74864,2022-08-01,IPCA peso mensal,6201007.Fisioterapeuta,-0.41
74865,2022-08-01,IPCA peso mensal,6201010.Psicólogo,0.0
74866,2022-08-01,IPCA peso mensal,6202.Serviços laboratoriais e hospitalares,0.46
74867,2022-08-01,IPCA peso mensal,6202003.Exame de laboratório,0.33
74868,2022-08-01,IPCA peso mensal,6202004.Hospitalização e cirurgia,0.53
74869,2022-08-01,IPCA peso mensal,6202006.Exame de imagem,0.36
74870,2022-08-01,IPCA peso mensal,6203.Plano de saúde,1.13
74871,2022-08-01,IPCA peso mensal,6203001.Plano de saúde,1.13
74872,2022-08-01,IPCA peso mensal,63.Cuidados pessoais,2.71
74873,2022-08-01,IPCA peso mensal,6301.Higiene pessoal,2.71
74874,2022-08-01,IPCA peso mensal,6301001.Produto para cabelo,1.87
74875,2022-08-01,IPCA peso mensal,6301002.Fralda descartável,0.93
74876,2022-08-01,IPCA peso mensal,6301004.Produto para barba,-0.08
74877,2022-08-01,IPCA peso mensal,6301006.Produto para pele,0.14
74878,2022-08-01,IPCA peso mensal,6301007.Produto para higiene bucal,1.17
74879,2022-08-01,IPCA peso mensal,6301010.Produto para unha,-2.85
74880,2022-08-01,IPCA peso mensal,6301011.Perfume,5.95
74881,2022-08-01,IPCA peso mensal,6301014.Desodorante,1.27
74882,2022-08-01,IPCA peso mensal,6301015.Absorvente higiênico,1.09
74883,2022-08-01,IPCA peso mensal,6301016.Sabonete,2.35
74884,2022-08-01,IPCA peso mensal,6301017.Papel higiênico,1.94
74885,2022-08-01,IPCA peso mensal,6301020.Artigos de maquiagem,7.12
74886,2022-08-01,IPCA peso mensal,7.Despesas pessoais,0.54
74887,2022-08-01,IPCA peso mensal,71.Serviços pessoais,0.59
74888,2022-08-01,IPCA peso mensal,7101.Serviços pessoais,0.59
74889,2022-08-01,IPCA peso mensal,7101001.Costureira,2.12
74890,2022-08-01,IPCA peso mensal,7101005.Manicure,0.77
74891,2022-08-01,IPCA peso mensal,7101010.Empregado doméstico,0.8
74892,2022-08-01,IPCA peso mensal,7101011.Cabeleireiro e barbeiro,0.74
74893,2022-08-01,IPCA peso mensal,7101014.Depilação,-0.39
74894,2022-08-01,IPCA peso mensal,7101034.Cartório,-0.33
74895,2022-08-01,IPCA peso mensal,7101036.Despachante,0.85
74896,2022-08-01,IPCA peso mensal,7101076.Serviço bancário,0.2
74897,2022-08-01,IPCA peso mensal,7101090.Conselho de classe,0.21
74898,2022-08-01,IPCA peso mensal,7101144.Sobrancelha,-0.17
74899,2022-08-01,IPCA peso mensal,72.Recreação e fumo,0.46
74900,2022-08-01,IPCA peso mensal,7201.Recreação,0.35
74901,2022-08-01,IPCA peso mensal,7201006.Clube,0.28
74902,2022-08-01,IPCA peso mensal,7201010.Instrumento musical,1.04
74903,2022-08-01,IPCA peso mensal,7201015.Tratamento de animais (clínica),0.88
74904,2022-08-01,IPCA peso mensal,7201019.Bicicleta,-0.03
74905,2022-08-01,IPCA peso mensal,7201020.Alimento para animais,1.16
74906,2022-08-01,IPCA peso mensal,7201023.Brinquedo,1.11
74907,2022-08-01,IPCA peso mensal,7201054.Casa noturna,-1.16
74908,2022-08-01,IPCA peso mensal,7201063.Jogos de azar,0.0
74909,2022-08-01,IPCA peso mensal,7201067.Material de caça e pesca,-0.63
74910,2022-08-01,IPCA peso mensal,7201090.Hospedagem,1.52
74911,2022-08-01,IPCA peso mensal,7201095.Pacote turístico,0.0
74912,2022-08-01,IPCA peso mensal,7201256.Serviço de higiene para animais,-0.41
74913,2022-08-01,IPCA peso mensal,"7201266.Cinema, teatro e concertos",-1.07
74914,2022-08-01,IPCA peso mensal,7202.Fumo,1.19
74915,2022-08-01,IPCA peso mensal,7202041.Cigarro,1.19
74916,2022-08-01,IPCA peso mensal,8.Educação,0.61
74917,2022-08-01,IPCA peso mensal,"81.Cursos, leitura e papelaria",0.61
74918,2022-08-01,IPCA peso mensal,8101.Cursos regulares,0.51
74919,2022-08-01,IPCA peso mensal,8101001.Creche,1.41
74920,2022-08-01,IPCA peso mensal,8101002.Pré-escola,0.72
74921,2022-08-01,IPCA peso mensal,8101003.Ensino fundamental,0.65
74922,2022-08-01,IPCA peso mensal,8101004.Ensino médio,0.47
74923,2022-08-01,IPCA peso mensal,8101005.Ensino superior,0.47
74924,2022-08-01,IPCA peso mensal,8101006.Pós-graduação,-1.46
74925,2022-08-01,IPCA peso mensal,8101008.Educação de jovens e adultos,3.68
74926,2022-08-01,IPCA peso mensal,8101045.Curso técnico,1.02
74927,2022-08-01,IPCA peso mensal,8102.Leitura,0.56
74928,2022-08-01,IPCA peso mensal,8102001.Jornal diário,2.69
74929,2022-08-01,IPCA peso mensal,8102004.Revista,0.0
74930,2022-08-01,IPCA peso mensal,8102007.Livro didático,0.0
74931,2022-08-01,IPCA peso mensal,8102008.Livro não didático,2.12
74932,2022-08-01,IPCA peso mensal,8103.Papelaria,1.06
74933,2022-08-01,IPCA peso mensal,8103001.Caderno,1.28
74934,2022-08-01,IPCA peso mensal,8103014.Artigos de papelaria,0.94
74935,2022-08-01,IPCA peso mensal,8104.Cursos diversos,1.14
74936,2022-08-01,IPCA peso mensal,8104001.Curso preparatório,2.01
74937,2022-08-01,IPCA peso mensal,8104003.Curso de idioma,2.1
74938,2022-08-01,IPCA peso mensal,8104004.Curso de informática,1.11
74939,2022-08-01,IPCA peso mensal,8104005.Autoescola,0.7
74940,2022-08-01,IPCA peso mensal,8104006.Atividades físicas,0.34
74941,2022-08-01,IPCA peso mensal,9.Comunicação,-1.1
74942,2022-08-01,IPCA peso mensal,91.Comunicação,-1.1
74943,2022-08-01,IPCA peso mensal,9101.Comunicação,-1.1
74944,2022-08-01,IPCA peso mensal,9101001.Correio,0.0
74945,2022-08-01,IPCA peso mensal,9101002.Plano de telefonia fixa,-6.71
74946,2022-08-01,IPCA peso mensal,9101008.Plano de telefonia móvel,-2.67
74947,2022-08-01,IPCA peso mensal,9101010.Tv por assinatura,0.0
74948,2022-08-01,IPCA peso mensal,9101018.Acesso à internet,0.0
74949,2022-08-01,IPCA peso mensal,9101019.Aparelho telefônico,-0.22
74950,2022-08-01,IPCA peso mensal,9101115.Serviços de streaming,0.0
74951,2022-08-01,IPCA peso mensal,"9101116.Combo de telefonia, internet e tv por assinatura",0.0
74952,2022-09-01,IPCA peso mensal,Índice geral,-0.29
74953,2022-09-01,IPCA peso mensal,1.Alimentação e bebidas,-0.51
74954,2022-09-01,IPCA peso mensal,11.Alimentação no domicílio,-0.86
74955,2022-09-01,IPCA peso mensal,"1101.Cereais, leguminosas e oleaginosas",-1.59
74956,2022-09-01,IPCA peso mensal,1101002.Arroz,-0.64
74957,2022-09-01,IPCA peso mensal,1101051.Feijão - mulatinho,-2.94
74958,2022-09-01,IPCA peso mensal,1101052.Feijão - preto,-3.41
74959,2022-09-01,IPCA peso mensal,1101053.Feijão - macáçar (fradinho),-1.67
74960,2022-09-01,IPCA peso mensal,1101073.Feijão - carioca (rajado),-4.78
74961,2022-09-01,IPCA peso mensal,1101079.Milho (em grão),2.93
74962,2022-09-01,IPCA peso mensal,"1102.Farinhas, féculas e massas",1.24
74963,2022-09-01,IPCA peso mensal,1102001.Farinha de arroz,3.24
74964,2022-09-01,IPCA peso mensal,1102006.Macarrão,0.09
74965,2022-09-01,IPCA peso mensal,1102008.Fubá de milho,0.83
74966,2022-09-01,IPCA peso mensal,1102010.Flocos de milho,1.9
74967,2022-09-01,IPCA peso mensal,1102012.Farinha de trigo,1.95
74968,2022-09-01,IPCA peso mensal,1102023.Farinha de mandioca,3.98
74969,2022-09-01,IPCA peso mensal,1102029.Massa semipreparada,0.12
74970,2022-09-01,IPCA peso mensal,1102061.Macarrão instantâneo,0.97
74971,2022-09-01,IPCA peso mensal,"1103.Tubérculos, raízes e legumes",2.37
74972,2022-09-01,IPCA peso mensal,1103002.Batata-doce,1.83
74973,2022-09-01,IPCA peso mensal,1103003.Batata-inglesa,2.76
74974,2022-09-01,IPCA peso mensal,1103004.Inhame,4.92
74975,2022-09-01,IPCA peso mensal,1103005.Mandioca (aipim),-0.58
74976,2022-09-01,IPCA peso mensal,1103020.Abobrinha,7.48
74977,2022-09-01,IPCA peso mensal,1103025.Pepino,-14.83
74978,2022-09-01,IPCA peso mensal,1103026.Pimentão,4.38
74979,2022-09-01,IPCA peso mensal,1103028.Tomate,-3.82
74980,2022-09-01,IPCA peso mensal,1103043.Cebola,11.22
74981,2022-09-01,IPCA peso mensal,1103044.Cenoura,-2.8
74982,2022-09-01,IPCA peso mensal,1104.Açúcares e derivados,0.33
74983,2022-09-01,IPCA peso mensal,1104003.Açúcar refinado,-1.07
74984,2022-09-01,IPCA peso mensal,1104004.Açúcar cristal,-0.77
74985,2022-09-01,IPCA peso mensal,1104018.Balas,1.79
74986,2022-09-01,IPCA peso mensal,1104023.Chocolate em barra e bombom,0.73
74987,2022-09-01,IPCA peso mensal,1104032.Sorvete,1.96
74988,2022-09-01,IPCA peso mensal,1104052.Chocolate e achocolatado em pó,0.09
74989,2022-09-01,IPCA peso mensal,1104060.Doce de frutas em pasta,5.49
74990,2022-09-01,IPCA peso mensal,1104067.Açúcar demerara,2.24
74991,2022-09-01,IPCA peso mensal,1105.Hortaliças e verduras,-3.93
74992,2022-09-01,IPCA peso mensal,1105001.Alface,-5.85
74993,2022-09-01,IPCA peso mensal,1105004.Coentro,-5.27
74994,2022-09-01,IPCA peso mensal,1105005.Couve,-3.21
74995,2022-09-01,IPCA peso mensal,1105006.Couve-flor,5.83
74996,2022-09-01,IPCA peso mensal,1105010.Repolho,-6.78
74997,2022-09-01,IPCA peso mensal,1105012.Cheiro-verde,0.06
74998,2022-09-01,IPCA peso mensal,1105019.Brócolis,-1.49
74999,2022-09-01,IPCA peso mensal,1106.Frutas,3.09
75000,2022-09-01,IPCA peso mensal,1106001.Banana-da-terra,2.89
75001,2022-09-01,IPCA peso mensal,1106003.Abacaxi,0.88
75002,2022-09-01,IPCA peso mensal,1106004.Abacate,0.09
75003,2022-09-01,IPCA peso mensal,1106005.Banana - d'água,10.0
75004,2022-09-01,IPCA peso mensal,1106006.Banana - maçã,7.62
75005,2022-09-01,IPCA peso mensal,1106008.Banana - prata,7.51
75006,2022-09-01,IPCA peso mensal,1106011.Laranja - baía,8.69
75007,2022-09-01,IPCA peso mensal,1106012.Laranja - lima,6.93
75008,2022-09-01,IPCA peso mensal,1106015.Limão,34.57
75009,2022-09-01,IPCA peso mensal,1106017.Maçã,5.13
75010,2022-09-01,IPCA peso mensal,1106018.Mamão,-1.87
75011,2022-09-01,IPCA peso mensal,1106019.Manga,-11.05
75012,2022-09-01,IPCA peso mensal,1106020.Maracujá,7.71
75013,2022-09-01,IPCA peso mensal,1106021.Melancia,-14.44
75014,2022-09-01,IPCA peso mensal,1106022.Melão,-0.7
75015,2022-09-01,IPCA peso mensal,1106023.Pera,3.7
75016,2022-09-01,IPCA peso mensal,1106027.Tangerina,11.15
75017,2022-09-01,IPCA peso mensal,1106028.Uva,4.28
75018,2022-09-01,IPCA peso mensal,1106039.Laranja - pera,0.31
75019,2022-09-01,IPCA peso mensal,1106051.Morango,-21.77
75020,2022-09-01,IPCA peso mensal,1106084.Goiaba,3.07
75021,2022-09-01,IPCA peso mensal,1107.Carnes,-0.72
75022,2022-09-01,IPCA peso mensal,1107009.Fígado,-0.24
75023,2022-09-01,IPCA peso mensal,1107018.Carne de porco,-0.56
75024,2022-09-01,IPCA peso mensal,1107031.Carne de carneiro,-2.91
75025,2022-09-01,IPCA peso mensal,1107081.Cupim,-0.62
75026,2022-09-01,IPCA peso mensal,1107084.Contrafilé,0.11
75027,2022-09-01,IPCA peso mensal,1107085.Filé-mignon,1.46
75028,2022-09-01,IPCA peso mensal,1107087.Chã de dentro,-1.22
75029,2022-09-01,IPCA peso mensal,1107088.Alcatra,-1.44
75030,2022-09-01,IPCA peso mensal,1107089.Patinho,-0.03
75031,2022-09-01,IPCA peso mensal,1107090.Lagarto redondo,-0.38
75032,2022-09-01,IPCA peso mensal,1107091.Lagarto comum,-1.92
75033,2022-09-01,IPCA peso mensal,1107093.Músculo,-0.76
75034,2022-09-01,IPCA peso mensal,1107094.Pá,1.66
75035,2022-09-01,IPCA peso mensal,1107095.Acém,-1.17
75036,2022-09-01,IPCA peso mensal,1107096.Peito,0.38
75037,2022-09-01,IPCA peso mensal,1107097.Capa de filé,0.32
75038,2022-09-01,IPCA peso mensal,1107099.Costela,-1.54
75039,2022-09-01,IPCA peso mensal,1107208.Picanha,-1.12
75040,2022-09-01,IPCA peso mensal,1108.Pescados,0.12
75041,2022-09-01,IPCA peso mensal,1108002.Peixe - anchova,0.42
75042,2022-09-01,IPCA peso mensal,1108004.Peixe - corvina,2.4
75043,2022-09-01,IPCA peso mensal,1108011.Peixe - tainha,1.67
75044,2022-09-01,IPCA peso mensal,1108012.Peixe - sardinha,0.45
75045,2022-09-01,IPCA peso mensal,1108013.Camarão,1.66
75046,2022-09-01,IPCA peso mensal,1108019.Peixe - cavala,4.04
75047,2022-09-01,IPCA peso mensal,1108029.Peixe - cação,-0.41
75048,2022-09-01,IPCA peso mensal,1108031.Peixe - merluza,-2.18
75049,2022-09-01,IPCA peso mensal,1108032.Peixe - serra,0.35
75050,2022-09-01,IPCA peso mensal,1108038.Peixe - pescada,1.01
75051,2022-09-01,IPCA peso mensal,1108045.Caranguejo,-1.14
75052,2022-09-01,IPCA peso mensal,1108049.Peixe - castanha,0.42
75053,2022-09-01,IPCA peso mensal,1108052.Peixe - palombeta,-1.69
75054,2022-09-01,IPCA peso mensal,1108072.Peixe - curimatã,-1.33
75055,2022-09-01,IPCA peso mensal,1108075.Peixe - salmão,-0.63
75056,2022-09-01,IPCA peso mensal,1108080.Peixe - tilápia,-0.13
75057,2022-09-01,IPCA peso mensal,1108087.Peixe - tambaqui,-0.69
75058,2022-09-01,IPCA peso mensal,1108088.Peixe - dourada,-3.12
75059,2022-09-01,IPCA peso mensal,1108092.Peixe - filhote,-1.98
75060,2022-09-01,IPCA peso mensal,1108096.Peixe - peroá,3.1
75061,2022-09-01,IPCA peso mensal,1108112.Peixe - pintado,-2.74
75062,2022-09-01,IPCA peso mensal,1108125.Peixe - aruanã,-0.52
75063,2022-09-01,IPCA peso mensal,1109.Carnes e peixes industrializados,-0.6
75064,2022-09-01,IPCA peso mensal,1109002.Presunto,0.47
75065,2022-09-01,IPCA peso mensal,1109007.Salsicha,-0.34
75066,2022-09-01,IPCA peso mensal,1109008.Linguiça,-0.94
75067,2022-09-01,IPCA peso mensal,1109010.Mortadela,-0.01
75068,2022-09-01,IPCA peso mensal,1109012.Salame,-1.59
75069,2022-09-01,IPCA peso mensal,1109023.Bacalhau,-0.05
75070,2022-09-01,IPCA peso mensal,1109056.Carne-seca e de sol,-0.72
75071,2022-09-01,IPCA peso mensal,1109058.Carne de porco salgada e defumada,-2.49
75072,2022-09-01,IPCA peso mensal,1110.Aves e ovos,0.02
75073,2022-09-01,IPCA peso mensal,1110009.Frango inteiro,0.01
75074,2022-09-01,IPCA peso mensal,1110010.Frango em pedaços,-0.58
75075,2022-09-01,IPCA peso mensal,1110044.Ovo de galinha,1.68
75076,2022-09-01,IPCA peso mensal,1111.Leites e derivados,-6.15
75077,2022-09-01,IPCA peso mensal,1111004.Leite longa vida,-13.71
75078,2022-09-01,IPCA peso mensal,1111008.Leite condensado,5.54
75079,2022-09-01,IPCA peso mensal,1111009.Leite em pó,1.37
75080,2022-09-01,IPCA peso mensal,1111011.Queijo,0.55
75081,2022-09-01,IPCA peso mensal,1111019.Iogurte e bebidas lácteas,1.78
75082,2022-09-01,IPCA peso mensal,1111021.Requeijão,-0.81
75083,2022-09-01,IPCA peso mensal,1111031.Manteiga,0.77
75084,2022-09-01,IPCA peso mensal,1111038.Leite fermentado,1.28
75085,2022-09-01,IPCA peso mensal,1112.Panificados,0.59
75086,2022-09-01,IPCA peso mensal,1112003.Biscoito,1.13
75087,2022-09-01,IPCA peso mensal,1112015.Pão francês,0.14
75088,2022-09-01,IPCA peso mensal,1112017.Pão doce,2.19
75089,2022-09-01,IPCA peso mensal,1112018.Pão de forma,1.24
75090,2022-09-01,IPCA peso mensal,1112019.Bolo,-0.26
75091,2022-09-01,IPCA peso mensal,1112025.Pão de queijo,1.74
75092,2022-09-01,IPCA peso mensal,1113.Óleos e gorduras,-4.2
75093,2022-09-01,IPCA peso mensal,1113013.Óleo de soja,-6.27
75094,2022-09-01,IPCA peso mensal,1113014.Azeite de oliva,-1.51
75095,2022-09-01,IPCA peso mensal,1113040.Margarina,0.33
75096,2022-09-01,IPCA peso mensal,1114.Bebidas e infusões,0.06
75097,2022-09-01,IPCA peso mensal,1114001.Suco de frutas,0.66
75098,2022-09-01,IPCA peso mensal,1114003.Polpa de fruta (congelada),1.82
75099,2022-09-01,IPCA peso mensal,1114004.Açaí (emulsão),-2.03
75100,2022-09-01,IPCA peso mensal,1114022.Café moído,-0.76
75101,2022-09-01,IPCA peso mensal,1114023.Café solúvel,-0.48
75102,2022-09-01,IPCA peso mensal,1114083.Refrigerante e água mineral,0.28
75103,2022-09-01,IPCA peso mensal,1114084.Cerveja,0.37
75104,2022-09-01,IPCA peso mensal,1114085.Outras bebidas alcoólicas,1.0
75105,2022-09-01,IPCA peso mensal,1114087.Vinho,0.88
75106,2022-09-01,IPCA peso mensal,1114090.Suco em pó,1.41
75107,2022-09-01,IPCA peso mensal,1114091.Chá mate (erva mate),0.34
75108,2022-09-01,IPCA peso mensal,1115.Enlatados e conservas,0.65
75109,2022-09-01,IPCA peso mensal,1115013.Alimento infantil,-2.58
75110,2022-09-01,IPCA peso mensal,1115016.Palmito em conserva,0.71
75111,2022-09-01,IPCA peso mensal,1115017.Pepino em conserva,1.71
75112,2022-09-01,IPCA peso mensal,1115039.Sardinha em conserva,0.89
75113,2022-09-01,IPCA peso mensal,1115050.Salsicha em conserva,1.84
75114,2022-09-01,IPCA peso mensal,1115056.Sopa desidratada,2.66
75115,2022-09-01,IPCA peso mensal,1115057.Azeitona,-0.63
75116,2022-09-01,IPCA peso mensal,1115058.Milho-verde em conserva,2.0
75117,2022-09-01,IPCA peso mensal,1115075.Atum em conserva,-0.05
75118,2022-09-01,IPCA peso mensal,1116.Sal e condimentos,0.21
75119,2022-09-01,IPCA peso mensal,1116001.Leite de coco,-0.38
75120,2022-09-01,IPCA peso mensal,1116005.Atomatado,1.11
75121,2022-09-01,IPCA peso mensal,1116010.Alho,-3.02
75122,2022-09-01,IPCA peso mensal,1116013.Sal,1.66
75123,2022-09-01,IPCA peso mensal,1116022.Colorau,-1.06
75124,2022-09-01,IPCA peso mensal,1116023.Caldo de tucupi,2.45
75125,2022-09-01,IPCA peso mensal,1116026.Fermento,0.62
75126,2022-09-01,IPCA peso mensal,1116033.Maionese,2.54
75127,2022-09-01,IPCA peso mensal,1116041.Vinagre,1.29
75128,2022-09-01,IPCA peso mensal,1116048.Caldo concentrado,0.77
75129,2022-09-01,IPCA peso mensal,1116071.Tempero misto,1.83
75130,2022-09-01,IPCA peso mensal,12.Alimentação fora do domicílio,0.47
75131,2022-09-01,IPCA peso mensal,1201.Alimentação fora do domicílio,0.47
75132,2022-09-01,IPCA peso mensal,1201001.Refeição,0.34
75133,2022-09-01,IPCA peso mensal,1201003.Lanche,0.74
75134,2022-09-01,IPCA peso mensal,1201007.Refrigerante e água mineral,0.2
75135,2022-09-01,IPCA peso mensal,1201009.Cafezinho,-0.69
75136,2022-09-01,IPCA peso mensal,1201048.Cerveja,0.5
75137,2022-09-01,IPCA peso mensal,1201051.Outras bebidas alcoólicas,-1.02
75138,2022-09-01,IPCA peso mensal,1201052.Vinho,0.88
75139,2022-09-01,IPCA peso mensal,1201061.Doces,1.69
75140,2022-09-01,IPCA peso mensal,1201088.Sorvete,1.82
75141,2022-09-01,IPCA peso mensal,2.Habitação,0.6
